050075,410500750009,,,101,1,0,L,0
050075,410500750010,,,101,1,0,L,0
050075,410500750012,,,101,1,0,L,0
050075,410500750017,,,101,1,0,L,0
050075,410500750018,,,101,1,0,L,0
050075,410500750019,,,101,1,0,L,0
050075,410500750020,,,101,1,0,L,0
050075,410500750021,,,101,1,0,L,0
050075,410500750023,,,101,1,0,L,0
050075,410500750025,,,101,1,0,L,0
050075,410500750031,,,101,1,0,L,0
050075,410500750032,,,101,1,0,L,0
050075,410500750033,,,101,1,0,L,0
050075,410500750040,,,101,1,0,L,0
050075,410500750043,,,101,1,0,L,0
050075,410500750044,,,101,1,0,L,0
050075,410500750046,,,101,1,0,L,0
050075,410500750047,,,101,1,0,L,0
050075,410500750048,,,101,1,0,L,0
050075,410500750050,,,101,1,0,L,0
050075,410500750051,,,101,1,0,L,0
050075,410500750052,,,101,1,0,L,0
050075,410500750053,,,101,1,0,L,0
050075,410500750054,,,101,1,0,L,0
050075,410500750056,,,101,1,0,L,0
050079,410500790004,,,101,1,0,L,0
050079,410500790005,,,101,1,0,L,0
050079,410500790007,,,101,1,0,L,0
050079,410500790008,,,101,1,0,L,0
050079,410500790009,,,101,1,0,L,0
050079,410500790010,,,101,1,0,L,0
050079,410500790011,,,101,1,0,L,0
050079,410500790012,,,101,1,0,L,0
050079,410500790014,,,101,1,0,L,0
050079,410500790016,,,101,1,0,L,0
050079,410500790017,,,101,1,0,L,0
050079,410500790018,,,101,1,0,L,0
050079,410500790019,,,101,1,0,L,0
050079,410500790021,,,101,1,0,L,0
050079,410500790022,,,101,1,0,L,0
050079,410500790025,,,101,1,0,L,0
050079,410500790026,,,101,1,0,L,0
050079,410500790027,,,101,1,0,L,0
050079,410500790028,,,101,1,0,L,0
050079,410500790029,,,101,1,0,L,0
050079,410500790030,,,101,1,0,L,0
050079,410500790033,,,101,1,0,L,0
050079,410500790036,,,101,1,0,L,0
050079,410500790037,,,101,1,0,L,0
050079,410500790041,,,101,1,0,L,0
050079,410500790043,,,101,1,0,L,0
050079,410500790046,,,101,1,0,L,0
050079,410500790047,,,101,1,0,L,0
050079,410500790049,,,101,1,0,L,0
050079,410500790050,,,101,1,0,L,0
050079,410500790051,,,101,1,0,L,0
050079,410500790052,,,101,1,0,L,0
050079,410500790056,,,101,1,0,L,0
050079,410500790057,,,101,1,0,L,0
050079,410500790058,,,101,1,0,L,0
050079,410500790060,,,101,1,0,L,0
050079,410500790061,,,101,1,0,L,0
050079,410500790063,,,101,1,0,L,0
050079,410500790067,,,101,1,0,L,0
050079,410500790069,,,101,1,0,L,0
050079,410500790070,,,101,1,0,L,0
050079,410500790071,,,101,1,0,L,0
050079,410500790072,,,101,1,0,L,0
050079,410500790073,,,101,1,0,L,0
050079,410500790074,,,101,1,0,L,0
050079,410500790075,,,101,1,0,L,0
050079,410500790076,,,101,1,0,L,0
050079,410500790077,,,101,1,0,L,0
050079,410500790078,,,101,1,0,L,0
050079,410500790079,,,101,1,0,L,0
050079,410500790080,,,101,1,0,L,0
050079,410500790081,,,101,1,0,L,0
050079,410500790082,,,101,1,0,L,0
050079,410500790083,,,101,1,0,L,0
050080,410500800002,,,101,1,0,L,0
050080,410500800006,,,101,1,0,L,0
050080,410500800007,,,101,1,0,L,0
050080,410500800008,,,101,1,0,L,0
050080,410500800009,,,101,1,0,L,0
050080,410500800010,,,101,1,0,L,0
050080,410500800011,,,101,1,0,L,0
050080,410500800012,,,101,1,0,L,0
050080,410500800013,,,101,1,0,L,0
050080,410500800014,,,101,1,0,L,0
050080,410500800015,,,101,1,0,L,0
050080,410500800016,,,101,1,0,L,0
050080,410500800017,,,101,1,0,L,0
050080,410500800018,,,101,1,0,L,0
050080,410500800019,,,101,1,0,L,0
050080,410500800020,,,101,1,0,L,0
050080,410500800021,,,101,1,0,L,0
050080,410500800022,,,101,1,0,L,0
050080,410500800023,,,101,1,0,L,0
050080,410500800024,,,101,1,0,L,0
050080,410500800025,,,101,1,0,L,0
050080,410500800026,,,101,1,0,L,0
050080,410500800027,,,101,1,0,L,0
050080,410500800028,,,101,1,0,L,0
050080,410500800030,,,101,1,0,L,0
050080,410500800032,,,101,1,0,L,0
050080,410500800035,,,101,1,0,L,0
050080,410500800038,,,101,1,0,L,0
050080,410500800039,,,101,1,0,L,0
050080,410500800040,,,101,1,0,L,0
050080,410500800041,,,101,1,0,L,0
050080,410500800042,,,101,1,0,L,0
050080,410500800043,,,101,1,0,L,0
050080,410500800044,,,101,1,0,L,0
050080,410500800045,,,101,1,0,L,0
050080,410500800046,,,101,1,0,L,0
050080,410500800047,,,101,1,0,L,0
050080,410500800049,,,101,1,0,L,0
050080,410500800050,,,101,1,0,L,0
050080,410500800051,,,101,1,0,L,0
050080,410500800053,,,101,1,0,L,0
050080,410500800054,,,101,1,0,L,0
050080,410500800056,,,101,1,0,L,0
050080,410500800057,,,101,1,0,L,0
050080,410500800058,,,101,1,0,L,0
050080,410500800060,,,101,1,0,L,0
050080,410500800061,,,101,1,0,L,0
050080,410500800063,,,101,1,0,L,0
050080,410500800066,,,101,1,0,L,0
050080,410500800067,,,101,1,0,L,0
050080,410500800068,,,101,1,0,L,0
050080,410500800070,,,101,1,0,L,0
050080,410500800073,,,101,1,0,L,0
050080,410500800076,,,101,1,0,L,0
050080,410500800077,,,101,1,0,L,0
050080,410500800079,,,101,1,0,L,0
050080,410500800080,,,101,1,0,L,0
050080,410500800082,,,101,1,0,L,0
050080,410500800084,,,101,1,0,L,0
050080,410500800086,,,101,1,0,L,0
050080,410500800087,,,101,1,0,L,0
050080,410500800089,,,101,1,0,L,0
050080,410500800092,,,101,1,0,L,0
050080,410500800095,,,101,1,0,L,0
050080,410500800098,,,101,1,0,L,0
050080,410500800099,,,101,1,0,L,0
050080,410500800104,,,101,1,0,L,0
050080,410500800109,,,101,1,0,L,0
050080,410500800110,,,101,1,0,L,0
050080,410500800111,,,101,1,0,L,0
050080,410500800114,,,101,1,0,L,0
050080,410500800115,,,101,1,0,L,0
050080,410500800118,,,101,1,0,L,0
050080,410500800120,,,101,1,0,L,0
050080,410500800121,,,101,1,0,L,0
050080,410500800122,,,101,1,0,L,0
050080,410500800123,,,101,1,0,L,0
050080,410500800127,,,101,1,0,L,0
050080,410500800131,,,101,1,0,L,0
050080,410500800132,,,101,1,0,L,0
050080,410500800133,,,101,1,0,L,0
050080,410500800134,,,101,1,0,L,0
050080,410500800135,,,101,1,0,L,0
050080,410500800136,,,101,1,0,L,0
050080,410500800137,,,101,1,0,L,0
050080,410500800140,,,101,1,0,L,0
050080,410500800142,,,101,1,0,L,0
050080,410500800143,,,101,1,0,L,0
050080,410500800144,,,101,1,0,L,0
050080,410500800145,,,101,1,0,L,0
050081,410500810001,,,101,1,0,L,0
050081,410500810002,,,101,1,0,L,0
050081,410500810003,,,101,1,0,L,0
050081,410500810004,,,101,1,0,L,0
050081,410500810006,,,101,1,0,L,0
050081,410500810007,,,101,1,0,L,0
050081,410500810008,,,101,1,0,L,0
050081,410500810012,,,101,1,0,L,0
050081,410500810013,,,101,1,0,L,0
050081,410500810014,,,101,1,0,L,0
050081,410500810015,,,101,1,0,L,0
050081,410500810016,,,101,1,0,L,0
050081,410500810019,,,101,1,0,L,0
050082,410500820002,,,101,1,0,L,0
050082,410500820003,,,101,1,0,L,0
050082,410500820004,,,101,1,0,L,0
050082,410500820008,,,101,1,0,L,0
050082,410500820009,,,101,1,0,L,0
050082,410500820010,,,101,1,0,L,0
050082,410500820011,,,101,1,0,L,0
050082,410500820012,,,101,1,0,L,0
050082,410500820013,,,101,1,0,L,0
050082,410500820015,,,101,1,0,L,0
050082,410500820016,,,101,1,0,L,0
050082,410500820017,,,101,1,0,L,0
050082,410500820019,,,101,1,0,L,0
050082,410500820020,,,101,1,0,L,0
050082,410500820022,,,101,1,0,L,0
050082,410500820025,,,101,1,0,L,0
050082,410500820026,,,101,1,0,L,0
050082,410500820027,,,101,1,0,L,0
050082,410500820028,,,101,1,0,L,0
050082,410500820029,,,101,1,0,L,0
050082,410500820030,,,101,1,0,L,0
050082,410500820031,,,101,1,0,L,0
050082,410500820032,,,101,1,0,L,0
050083,410500830001,,,101,1,0,L,0
050083,410500830003,,,101,1,0,L,0
050083,410500830005,,,101,1,0,L,0
050083,410500830006,,,101,1,0,L,0
050083,410500830010,,,101,1,0,L,0
050083,410500830011,,,101,1,0,L,0
050083,410500830013,,,101,1,0,L,0
050083,410500830014,,,101,1,0,L,0
050083,410500830015,,,101,1,0,L,0
050083,410500830016,,,101,1,0,L,0
050083,410500830018,,,101,1,0,L,0
050083,410500830021,,,101,1,0,L,0
050083,410500830023,,,101,1,0,L,0
050083,410500830025,,,101,1,0,L,0
050083,410500830027,,,101,1,0,L,0
050083,410500830028,,,101,1,0,L,0
050083,410500830030,,,101,1,0,L,0
050083,410500830033,,,101,1,0,L,0
050083,410500830040,,,101,1,0,L,0
050083,410500830041,,,101,1,0,L,0
050083,410500830042,,,101,1,0,L,0
050083,410500830043,,,101,1,0,L,0
050084,410500840004,,,101,1,0,L,0
050084,410500840010,,,101,1,0,L,0
050084,410500840012,,,101,1,0,L,0
050084,410500840023,,,101,1,0,L,0
050084,410500840027,,,101,1,0,L,0
050084,410500840029,,,101,1,0,L,0
050084,410500840032,,,101,1,0,L,0
050084,410500840033,,,101,1,0,L,0
050084,410500840036,,,101,1,0,L,0
050084,410500840037,,,101,1,0,L,0
050084,410500840039,,,101,1,0,L,0
050084,410500840042,,,101,1,0,L,0
050084,410500840044,,,101,1,0,L,0
050084,410500840046,,,101,1,0,L,0
050084,410500840047,,,101,1,0,L,0
050084,410500840048,,,101,1,0,L,0
050084,410500840049,,,101,1,0,L,0
050084,410500840053,,,101,1,0,L,0
050084,410500840055,,,101,1,0,L,0
050084,410500840059,,,101,1,0,L,0
050084,410500840062,,,101,1,0,L,0
050084,410500840064,,,101,1,0,L,0
050084,410500840066,,,101,1,0,L,0
050084,410500840067,,,101,1,0,L,0
050084,410500840069,,,101,1,0,L,0
050085,410500850001,,,101,1,0,L,0
050085,410500850004,,,101,1,0,L,0
050085,410500850005,,,101,1,0,L,0
050085,410500850006,,,101,1,0,L,0
050085,410500850008,,,101,1,0,L,0
050085,410500850009,,,101,1,0,L,0
050085,410500850010,,,101,1,0,L,0
050085,410500850011,,,101,1,0,L,0
050085,410500850013,,,101,1,0,L,0
050085,410500850015,,,101,1,0,L,0
050085,410500850016,,,101,1,0,L,0
050085,410500850018,,,101,1,0,L,0
050085,410500850019,,,101,1,0,L,0
050085,410500850021,,,101,1,0,L,0
050085,410500850023,,,101,1,0,L,0
050085,410500850024,,,101,1,0,L,0
050085,410500850028,,,101,1,0,L,0
050085,410500850029,,,101,1,0,L,0
050085,410500850030,,,101,1,0,L,0
050085,410500850031,,,101,1,0,L,0
050085,410500850034,,,101,1,0,L,0
050085,410500850036,,,101,1,0,L,0
050085,410500850037,,,101,1,0,L,0
050085,410500850041,,,101,1,0,L,0
050085,410500850043,,,101,1,0,L,0
050085,410500850044,,,101,1,0,L,0
050085,410500850046,,,101,1,0,L,0
050085,410500850047,,,101,1,0,L,0
050085,410500850048,,,101,1,0,L,0
050085,410500850051,,,101,1,0,L,0
050085,410500850053,,,101,1,0,L,0
050085,410500850054,,,101,1,0,L,0
050086,410500860001,,,101,1,0,L,0
050086,410500860003,,,101,1,0,L,0
050086,410500860004,,,101,1,0,L,0
050086,410500860006,,,101,1,0,L,0
050086,410500860012,,,101,1,0,L,0
050086,410500860013,,,101,1,0,L,0
050086,410500860014,,,101,1,0,L,0
050086,410500860015,,,101,1,0,L,0
050086,410500860016,,,101,1,0,L,0
050086,410500860017,,,101,1,0,L,0
050086,410500860018,,,101,1,0,L,0
050086,410500860021,,,101,1,0,L,0
050086,410500860022,,,101,1,0,L,0
050086,410500860023,,,101,1,0,L,0
050086,410500860026,,,101,1,0,L,0
050086,410500860027,,,101,1,0,L,0
050086,410500860029,,,101,1,0,L,0
050086,410500860032,,,101,1,0,L,0
050086,410500860033,,,101,1,0,L,0
050086,410500860035,,,101,1,0,L,0
050086,410500860036,,,101,1,0,L,0
050086,410500860037,,,101,1,0,L,0
050086,410500860039,,,101,1,0,L,0
050086,410500860040,,,101,1,0,L,0
050086,410500860042,,,101,1,0,L,0
050086,410500860049,,,101,1,0,L,0
050086,410500860050,,,101,1,0,L,0
050086,410500860051,,,101,1,0,L,0
050086,410500860052,,,101,1,0,L,0
050086,410500860053,,,101,1,0,L,0
050086,410500860054,,,101,1,0,L,0
050086,410500860055,,,101,1,0,L,0
050086,410500860059,,,101,1,0,L,0
050086,410500860062,,,101,1,0,L,0
050086,410500860065,,,101,1,0,L,0
050086,410500860068,,,101,1,0,L,0
050086,410500860071,,,101,1,0,L,0
050086,410500860075,,,101,1,0,L,0
050086,410500860076,,,101,1,0,L,0
050086,410500860078,,,101,1,0,L,0
050086,410500860081,,,101,1,0,L,0
050086,410500860083,,,101,1,0,L,0
050086,410500860084,,,101,1,0,L,0
050086,410500860085,,,101,1,0,L,0
050086,410500860086,,,101,1,0,L,0
050086,410500860087,,,101,1,0,L,0
050086,410500860089,,,101,1,0,L,0
050086,410500860091,,,101,1,0,L,0
050086,410500860092,,,101,1,0,L,0
050086,410500860093,,,101,1,0,L,0
050086,410500860094,,,101,1,0,L,0
050086,410500860095,,,101,1,0,L,0
050086,410500860097,,,101,1,0,L,0
050086,410500860100,,,101,1,0,L,0
050086,410500860101,,,101,1,0,L,0
050086,410500860102,,,101,1,0,L,0
050086,410500860106,,,101,1,0,L,0
050086,410500860109,,,101,1,0,L,0
050086,410500860111,,,101,1,0,L,0
050086,410500860112,,,101,1,0,L,0
050086,410500860113,,,101,1,0,L,0
050086,410500860114,,,101,1,0,L,0
050086,410500860115,,,101,1,0,L,0
050086,410500860116,,,101,1,0,L,0
050086,410500860117,,,101,1,0,L,0
050086,410500860118,,,101,1,0,L,0
050086,410500860119,,,101,1,0,L,0
050086,410500860120,,,101,1,0,L,0
050086,410500860123,,,101,1,0,L,0
050086,410500860124,,,101,1,0,L,0
050086,410500860130,,,101,1,0,L,0
050086,410500860131,,,101,1,0,L,0
050086,410500860132,,,101,1,0,L,0
050086,410500860133,,,101,1,0,L,0
050086,410500860134,,,101,1,0,L,0
050086,410500860139,,,101,1,0,L,0
050086,410500860140,,,101,1,0,L,0
050086,410500860142,,,101,1,0,L,0
050086,410500860148,,,101,1,0,L,0
050086,410500860149,,,101,1,0,L,0
050086,410500860152,,,101,1,0,L,0
050086,410500860154,,,101,1,0,L,0
050086,410500860155,,,101,1,0,L,0
050086,410500860156,,,101,1,0,L,0
050086,410500860157,,,101,1,0,L,0
050086,410500860158,,,101,1,0,L,0
050086,410500860161,,,101,1,0,L,0
050086,410500860165,,,101,1,0,L,0
050086,410500860166,,,101,1,0,L,0
050086,410500860167,,,101,1,0,L,0
050086,410500860169,,,101,1,0,L,0
050086,410500860170,,,101,1,0,L,0
050086,410500860171,,,101,1,0,L,0
050086,410500860172,,,101,1,0,L,0
050086,410500860174,,,101,1,0,L,0
050086,410500860176,,,101,1,0,L,0
050086,410500860177,,,101,1,0,L,0
050086,410500860178,,,101,1,0,L,0
050086,410500860181,,,101,1,0,L,0
050086,410500860187,,,101,1,0,L,0
050087,410500870001,,,101,1,0,L,0
050087,410500870002,,,101,1,0,L,0
050087,410500870003,,,101,1,0,L,0
050087,410500870005,,,101,1,0,L,0
050087,410500870007,,,101,1,0,L,0
050087,410500870010,,,101,1,0,L,0
050087,410500870012,,,101,1,0,L,0
050087,410500870015,,,101,1,0,L,0
050087,410500870024,,,101,1,0,L,0
050087,410500870025,,,101,1,0,L,0
050087,410500870026,,,101,1,0,L,0
050087,410500870027,,,101,1,0,L,0
050087,410500870033,,,101,1,0,L,0
050087,410500870034,,,101,1,0,L,0
050087,410500870037,,,101,1,0,L,0
050087,410500870038,,,101,1,0,L,0
050087,410500870039,,,101,1,0,L,0
050087,410500870040,,,101,1,0,L,0
050087,410500870041,,,101,1,0,L,0
050087,410500870042,,,101,1,0,L,0
050087,410500870047,,,101,1,0,L,0
050087,410500870049,,,101,1,0,L,0
050088,410500880001,,,101,1,0,L,0
050088,410500880002,,,101,1,0,L,0
050088,410500880003,,,101,1,0,L,0
050088,410500880005,,,101,1,0,L,0
050088,410500880007,,,101,1,0,L,0
050088,410500880008,,,101,1,0,L,0
050088,410500880009,,,101,1,0,L,0
050088,410500880010,,,101,1,0,L,0
050088,410500880011,,,101,1,0,L,0
050088,410500880012,,,101,1,0,L,0
050088,410500880013,,,101,1,0,L,0
050088,410500880015,,,101,1,0,L,0
050088,410500880016,,,101,1,0,L,0
050088,410500880017,,,101,1,0,L,0
050088,410500880019,,,101,1,0,L,0
050088,410500880021,,,101,1,0,L,0
050088,410500880022,,,101,1,0,L,0
050088,410500880023,,,101,1,0,L,0
050088,410500880024,,,101,1,0,L,0
050088,410500880025,,,101,1,0,L,0
050088,410500880026,,,101,1,0,L,0
050088,410500880027,,,101,1,0,L,0
050088,410500880028,,,101,1,0,L,0
050088,410500880029,,,101,1,0,L,0
050088,410500880031,,,101,1,0,L,0
050088,410500880033,,,101,1,0,L,0
050088,410500880034,,,101,1,0,L,0
050088,410500880035,,,101,1,0,L,0
050088,410500880036,,,101,1,0,L,0
050088,410500880037,,,101,1,0,L,0
050088,410500880039,,,101,1,0,L,0
050088,410500880040,,,101,1,0,L,0
050088,410500880044,,,101,1,0,L,0
050088,410500880045,,,101,1,0,L,0
050089,410500890001,,,101,1,0,L,0
050089,410500890002,,,101,1,0,L,0
050089,410500890003,,,101,1,0,L,0
050089,410500890004,,,101,1,0,L,0
050089,410500890005,,,101,1,0,L,0
050089,410500890006,,,101,1,0,L,0
050089,410500890007,,,101,1,0,L,0
050089,410500890008,,,101,1,0,L,0
050089,410500890009,,,101,1,0,L,0
050089,410500890010,,,101,1,0,L,0
050089,410500890014,,,101,1,0,L,0
050089,410500890015,,,101,1,0,L,0
050089,410500890017,,,101,1,0,L,0
050089,410500890019,,,101,1,0,L,0
050089,410500890021,,,101,1,0,L,0
050089,410500890022,,,101,1,0,L,0
050089,410500890025,,,101,1,0,L,0
050089,410500890026,,,101,1,0,L,0
050089,410500890028,,,101,1,0,L,0
050089,410500890029,,,101,1,0,L,0
050089,410500890030,,,101,1,0,L,0
050089,410500890031,,,101,1,0,L,0
050089,410500890032,,,101,1,0,L,0
050089,410500890033,,,101,1,0,L,0
050089,410500890034,,,101,1,0,L,0
050089,410500890035,,,101,1,0,L,0
050089,410500890036,,,101,1,0,L,0
050089,410500890037,,,101,1,0,L,0
050089,410500890038,,,101,1,0,L,0
050089,410500890040,,,101,1,0,L,0
050089,410500890042,,,101,1,0,L,0
050089,410500890044,,,101,1,0,L,0
050089,410500890045,,,101,1,0,L,0
050089,410500890047,,,101,1,0,L,0
050089,410500890048,,,101,1,0,L,0
050089,410500890049,,,101,1,0,L,0
050089,410500890050,,,101,1,0,L,0
050089,410500890052,,,101,1,0,L,0
050089,410500890054,,,101,1,0,L,0
050090,410500900001,,,101,1,0,L,0
050090,410500900002,,,101,1,0,L,0
050090,410500900003,,,101,1,0,L,0
050090,410500900004,,,101,1,0,L,0
050090,410500900005,,,101,1,0,L,0
050090,410500900007,,,101,1,0,L,0
050090,410500900008,,,101,1,0,L,0
050090,410500900009,,,101,1,0,L,0
050090,410500900010,,,101,1,0,L,0
050090,410500900011,,,101,1,0,L,0
050090,410500900012,,,101,1,0,L,0
050090,410500900013,,,101,1,0,L,0
050090,410500900014,,,101,1,0,L,0
050090,410500900015,,,101,1,0,L,0
050090,410500900016,,,101,1,0,L,0
050090,410500900018,,,101,1,0,L,0
050090,410500900020,,,101,1,0,L,0
050090,410500900021,,,101,1,0,L,0
050090,410500900022,,,101,1,0,L,0
050090,410500900024,,,101,1,0,L,0
050090,410500900025,,,101,1,0,L,0
050090,410500900026,,,101,1,0,L,0
050090,410500900027,,,101,1,0,L,0
050090,410500900028,,,101,1,0,L,0
050090,410500900030,,,101,1,0,L,0
050090,410500900031,,,101,1,0,L,0
050090,410500900032,,,101,1,0,L,0
050090,410500900033,,,101,1,0,L,0
050090,410500900034,,,101,1,0,L,0
050090,410500900035,,,101,1,0,L,0
050090,410500900036,,,101,1,0,L,0
050090,410500900038,,,101,1,0,L,0
050090,410500900039,,,101,1,0,L,0
050090,410500900041,,,101,1,0,L,0
050090,410500900043,,,101,1,0,L,0
050090,410500900044,,,101,1,0,L,0
050090,410500900045,,,101,1,0,L,0
050090,410500900046,,,101,1,0,L,0
050090,410500900047,,,101,1,0,L,0
050090,410500900048,,,101,1,0,L,0
050090,410500900049,,,101,1,0,L,0
050090,410500900050,,,101,1,0,L,0
050090,410500900051,,,101,1,0,L,0
050090,410500900052,,,101,1,0,L,0
050090,410500900055,,,101,1,0,L,0
050090,410500900056,,,101,1,0,L,0
050090,410500900057,,,101,1,0,L,0
050090,410500900058,,,101,1,0,L,0
050090,410500900059,,,101,1,0,L,0
050092,410500920001,,,101,1,0,L,0
050092,410500920005,,,101,1,0,L,0
050092,410500920006,,,101,1,0,L,0
050092,410500920007,,,101,1,0,L,0
050092,410500920012,,,101,1,0,L,0
050092,410500920016,,,101,1,0,L,0
050092,410500920017,,,101,1,0,L,0
050092,410500920018,,,101,1,0,L,0
050092,410500920020,,,101,1,0,L,0
050092,410500920022,,,101,1,0,L,0
050092,410500920023,,,101,1,0,L,0
050092,410500920024,,,101,1,0,L,0
050092,410500920026,,,101,1,0,L,0
050092,410500920027,,,101,1,0,L,0
050092,410500920028,,,101,1,0,L,0
050092,410500920029,,,101,1,0,L,0
050092,410500920030,,,101,1,0,L,0
050092,410500920031,,,101,1,0,L,0
050092,410500920032,,,101,1,0,L,0
050092,410500920033,,,101,1,0,L,0
050092,410500920034,,,101,1,0,L,0
050092,410500920035,,,101,1,0,L,0
050092,410500920038,,,101,1,0,L,0
050092,410500920039,,,101,1,0,L,0
050092,410500920041,,,101,1,0,L,0
050092,410500920042,,,101,1,0,L,0
050092,410500920044,,,101,1,0,L,0
050092,410500920046,,,101,1,0,L,0
050092,410500920047,,,101,1,0,L,0
050092,410500920049,,,101,1,0,L,0
050092,410500920050,,,101,1,0,L,0
050092,410500920051,,,101,1,0,L,0
050092,410500920052,,,101,1,0,L,0
050092,410500920053,,,101,1,0,L,0
050092,410500920054,,,101,1,0,L,0
050092,410500920055,,,101,1,0,L,0
050092,410500920057,,,101,1,0,L,0
050092,410500920058,,,101,1,0,L,0
050092,410500920059,,,101,1,0,L,0
050092,410500920060,,,101,1,0,L,0
050092,410500920061,,,101,1,0,L,0
050092,410500920062,,,101,1,0,L,0
050092,410500920063,,,101,1,0,L,0
050092,410500920064,,,101,1,0,L,0
050092,410500920066,,,101,1,0,L,0
050092,410500920067,,,101,1,0,L,0
050092,410500920068,,,101,1,0,L,0
050092,410500920069,,,101,1,0,L,0
050092,410500920070,,,101,1,0,L,0
050092,410500920071,,,101,1,0,L,0
050092,410500920072,,,101,1,0,L,0
050092,410500920075,,,101,1,0,L,0
050092,410500920076,,,101,1,0,L,0
050092,410500920080,,,101,1,0,L,0
050092,410500920081,,,101,1,0,L,0
050092,410500920082,,,101,1,0,L,0
050092,410500920083,,,101,1,0,L,0
050092,410500920084,,,101,1,0,L,0
050092,410500920086,,,101,1,0,L,0
050092,410500920087,,,101,1,0,L,0
050092,410500920088,,,101,1,0,L,0
050092,410500920089,,,101,1,0,L,0
050092,410500920090,,,101,1,0,L,0
050092,410500920091,,,101,1,0,L,0
050092,410500920095,,,101,1,0,L,0
050092,410500920096,,,101,1,0,L,0
050092,410500920097,,,101,1,0,L,0
050092,410500920101,,,101,1,0,L,0
050092,410500920102,,,101,1,0,L,0
050092,410500920103,,,101,1,0,L,0
050092,410500920107,,,101,1,0,L,0
050092,410500920108,,,101,1,0,L,0
050092,410500920109,,,101,1,0,L,0
050092,410500920110,,,101,1,0,L,0
050092,410500920111,,,101,1,0,L,0
050092,410500920113,,,101,1,0,L,0
050092,410500920114,,,101,1,0,L,0
050092,410500920115,,,101,1,0,L,0
050092,410500920117,,,101,1,0,L,0
050092,410500920119,,,101,1,0,L,0
050092,410500920120,,,101,1,0,L,0
050092,410500920122,,,101,1,0,L,0
050092,410500920124,,,101,1,0,L,0
050093,410500930001,,,101,1,0,L,0
050093,410500930002,,,101,1,0,L,0
050093,410500930005,,,101,1,0,L,0
050093,410500930006,,,101,1,0,L,0
050093,410500930008,,,101,1,0,L,0
050093,410500930009,,,101,1,0,L,0
050093,410500930010,,,101,1,0,L,0
050093,410500930011,,,101,1,0,L,0
050093,410500930012,,,101,1,0,L,0
050093,410500930013,,,101,1,0,L,0
050093,410500930014,,,101,1,0,L,0
050093,410500930015,,,101,1,0,L,0
050093,410500930016,,,101,1,0,L,0
050093,410500930017,,,101,1,0,L,0
050093,410500930018,,,101,1,0,L,0
050093,410500930021,,,101,1,0,L,0
050093,410500930022,,,101,1,0,L,0
050093,410500930024,,,101,1,0,L,0
050093,410500930025,,,101,1,0,L,0
050093,410500930027,,,101,1,0,L,0
050093,410500930028,,,101,1,0,L,0
050093,410500930030,,,101,1,0,L,0
050093,410500930031,,,101,1,0,L,0
050093,410500930032,,,101,1,0,L,0
050093,410500930033,,,101,1,0,L,0
050093,410500930036,,,101,1,0,L,0
050093,410500930037,,,101,1,0,L,0
050093,410500930038,,,101,1,0,L,0
050093,410500930039,,,101,1,0,L,0
050093,410500930040,,,101,1,0,L,0
050093,410500930041,,,101,1,0,L,0
